composer	composer_first	work_group	work catalogue	opus	no	mov	title	composition	publication	pages	prio	done	by	time	est_time	CHF	comment	source	filename	parsed	no_notes	Unnamed: 22	entropy	comp_ID	fifth_width	display_year
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	12	1.0			1694.0			1.0	kern					CCARH	op4n12-01.xml	1.0	350.0		0.0	14.0	9.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	12	2.0			1694.0			1.0	kern					CCARH	op4n12-02.xml	1.0	691.0		0.0	14.0	11.0	1694.0
Corelli	Arcangelo	12 Trio Sonatas	Op. 	4	12	3.0			1694.0			1.0	kern					CCARH	op4n12-03.xml	1.0	397.0		0.0	14.0	10.0	1694.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	1	1.0			1700.0															14.0		1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	1	2.0			1700.0			1.0	kern					CCARH	op5n1-02.xml	1.0	592.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	1	3.0			1700.0			1.0	kern					CCARH	op5n1-03.xml	1.0	242.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	1	4.0			1700.0			1.0	kern					CCARH	op5n1-04.xml	1.0	790.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	2	1.0			1700.0			1.0	kern					CCARH	op5n2-01.xml	1.0	252.0		0.0	14.0	11.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	2	2.0			1700.0			1.0	kern					CCARH	op5n2-02.xml	1.0	933.0		0.0	14.0	11.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	2	3.0			1700.0			1.0	kern					CCARH	op5n2-03.xml	1.0	683.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	2	4.0			1700.0			1.0	kern					CCARH	op5n2-04.xml	1.0	254.0		0.0	14.0	11.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	2	5.0			1700.0			1.0	kern					CCARH	op5n2-05.xml	1.0	595.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	3	1.0			1700.0			1.0	kern					CCARH	op5n3-01.xml	1.0	311.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	3	2.0			1700.0			1.0	kern					CCARH	op5n3-02.xml	1.0	978.0		0.045750757706876886	14.0	12.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	3	3.0			1700.0			1.0	kern					CCARH	op5n3-03.xml	1.0	258.0		0.0	14.0	11.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	3	4.0			1700.0			1.0	kern					CCARH	op5n3-04.xml	1.0	593.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	3	5.0			1700.0			1.0	kern					CCARH	op5n3-05.xml	1.0	595.0		0.1591143244910593	14.0	14.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	4	1.0			1700.0			1.0	kern					CCARH	op5n4-01.xml	1.0	221.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	4	2.0			1700.0			1.0	kern					CCARH	op5n4-02.xml	1.0	1236.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	4	3.0			1700.0			1.0	kern					CCARH	op5n4-03.xml	1.0	489.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	4	4.0			1700.0			1.0	kern					CCARH	op5n4-04.xml	1.0	222.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	4	5.0			1700.0			1.0	kern					CCARH	op5n4-05.xml	1.0	570.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	5	1.0			1700.0			1.0	kern					CCARH	op5n5-01.xml	1.0	156.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	5	2.0			1700.0															14.0		1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	5	3.0			1700.0			1.0	kern					CCARH	op5n5-03.xml	1.0	189.0		0.0	14.0	11.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	5	4.0			1700.0			1.0	kern					CCARH	op5n5-04.xml	1.0	692.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	5	5.0			1700.0			1.0	kern					CCARH	op5n5-05.xml	1.0	374.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	6	1.0			1700.0			1.0	kern					CCARH	op5n6-01.xml	1.0	281.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	6	2.0			1700.0			1.0	kern					CCARH	op5n6-02.xml	1.0	915.0		0.0	14.0	11.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	6	3.0			1700.0			1.0	kern					CCARH	op5n6-03.xml	1.0	674.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	6	4.0			1700.0			1.0	kern					CCARH	op5n6-04.xml	1.0	171.0		0.0	14.0	11.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	6	5.0			1700.0			1.0	kern					CCARH	op5n6-05.xml	1.0	1006.0		0.0	14.0	11.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	7	1.0			1700.0			1.0	kern					CCARH	op5n7-01.xml	1.0	316.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	7	2.0			1700.0			1.0	kern					CCARH	op5n7-02.xml	1.0	696.0		0.0	14.0	11.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	7	3.0			1700.0			1.0	kern					CCARH	op5n7-03.xml	1.0	77.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	7	4.0			1700.0			1.0	kern					CCARH	op5n7-04.xml	1.0	569.0		0.0	14.0	11.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	8	1.0			1700.0			1.0	kern					CCARH	op5n8-01.xml	1.0	227.0		0.0	14.0	11.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	8	2.0			1700.0			1.0	kern					CCARH	op5n8-02.xml	1.0	334.0		0.0	14.0	11.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	8	3.0			1700.0			1.0	kern					CCARH	op5n8-03.xml	1.0	196.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	8	4.0			1700.0			1.0	kern					CCARH	op5n8-04.xml	1.0	395.0		0.0	14.0	11.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	9	1.0			1700.0			1.0	kern					CCARH	op5n9-01.xml	1.0	337.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	9	2.0			1700.0			1.0	kern					CCARH	op5n9-02.xml	1.0	717.0		0.0	14.0	11.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	9	3.0			1700.0			1.0	kern					CCARH	op5n9-03.xml	1.0	36.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	9	4.0			1700.0			1.0	kern					CCARH	op5n9-04.xml	1.0	600.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	10	1.0			1700.0			1.0	kern					CCARH	op5n10-01.xml	1.0	228.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	10	2.0			1700.0			1.0	kern					CCARH	op5n10-02.xml	1.0	472.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	10	3.0			1700.0			1.0	kern					CCARH	op5n10-03.xml	1.0	173.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	10	4.0			1700.0			1.0	kern					CCARH	op5n10-04.xml	1.0	138.0		0.0	14.0	7.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	10	5.0			1700.0			1.0	kern					CCARH	op5n10-05.xml	1.0	418.0		0.0	14.0	10.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	11	1.0			1700.0			1.0	kern					CCARH	op5n11-01.xml	1.0	221.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	11	2.0			1700.0			1.0	kern					CCARH	op5n11-02.xml	1.0	759.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	11	3.0			1700.0			1.0	kern					CCARH	op5n11-03.xml	1.0	44.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	11	4.0			1700.0			1.0	kern					CCARH	op5n11-04.xml	1.0	351.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 Violin Sonatas	Op. 	5	11	5.0			1700.0			1.0	kern					CCARH	op5n11-05.xml	1.0	148.0		0.0	14.0	9.0	1700.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	1	1.0			1714.0			1.0	kern					CCARH	op6n1-01.xml	1.0	1574.0		0.07652465283787413	14.0	12.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	1	2.0			1714.0			1.0	kern					CCARH	op6n1-02.xml	1.0	617.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	1	3.0			1714.0			1.0	kern					CCARH	op6n1-03.xml	1.0	1714.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	1	4.0			1714.0			1.0	kern					CCARH	op6n1-04.xml	1.0	1116.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	1	5.0			1714.0			1.0	kern					CCARH	op6n1-05.xml	1.0	1421.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	1	6.0			1714.0			1.0	kern					CCARH	op6n1-06.xml	1.0	1990.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	2	1.0			1714.0															14.0		1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	2	2.0			1714.0			1.0	kern					CCARH	op6n2-02.xml	1.0	1503.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	2	3.0			1714.0			1.0	kern					CCARH	op6n2-03.xml	1.0	546.0		0.07989265691476098	14.0	12.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	2	4.0			1714.0			1.0	kern					CCARH	op6n2-04.xml	1.0	1178.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	3	1.0			1714.0			1.0	kern					CCARH	op6n3-01.xml	1.0	811.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	3	2.0			1714.0			1.0	kern					CCARH	op6n3-02.xml	1.0	2106.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	3	3.0			1714.0			1.0	kern					CCARH	op6n3-03.xml	1.0	366.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	3	4.0			1714.0			1.0	kern					CCARH	op6n3-04.xml	1.0	1112.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	3	5.0			1714.0															14.0		1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	4	1.0			1714.0			1.0	kern					CCARH	op6n4-01.xml	1.0	2157.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	4	2.0			1714.0			1.0	kern					CCARH	op6n4-02.xml	1.0	681.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	4	3.0			1714.0			1.0	kern					CCARH	op6n4-03.xml	1.0	499.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	4	4.0			1714.0			1.0	kern					CCARH	op6n4-04.xml	1.0	1486.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	4	5.0			1714.0			1.0	kern					CCARH	op6n4-05.xml	1.0	1188.0		0.0	14.0	9.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	5	1.0			1714.0			1.0	kern					CCARH	op6n5-01.xml	1.0	3268.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	5	2.0			1714.0			1.0	kern					CCARH	op6n5-02.xml	1.0	760.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	5	3.0			1714.0															14.0		1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	5	4.0			1714.0			1.0	kern					CCARH	op6n5-04.xml	1.0	280.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	5	5.0			1714.0			1.0	kern					CCARH	op6n5-05.xml	1.0	1272.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	6	1.0			1714.0			1.0	kern					CCARH	op6n6-01.xml	1.0	523.0		0.0	14.0	9.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	6	2.0			1714.0			1.0	kern					CCARH	op6n6-02.xml	1.0	2737.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	6	3.0			1714.0			1.0	kern					CCARH	op6n6-03.xml	1.0	1209.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	6	4.0			1714.0			1.0	kern					CCARH	op6n6-04.xml	1.0	2548.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	6	5.0			1714.0			1.0	kern					CCARH	op6n6-05.xml	1.0	1619.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	7	1.0			1714.0			1.0	kern					CCARH	op6n7-01.xml	1.0	303.0		0.0	14.0	7.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	7	2.0			1714.0			1.0	kern					CCARH	op6n7-02.xml	1.0	1781.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	7	3.0			1714.0			1.0	kern					CCARH	op6n7-03.xml	1.0	976.0		0.0	14.0	9.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	7	4.0			1714.0			1.0	kern					CCARH	op6n7-04.xml	1.0	987.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	7	5.0			1714.0			1.0	kern					CCARH	op6n7-05.xml	1.0	897.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	7	6.0			1714.0			1.0	kern					CCARH	op6n7-06.xml	1.0	1125.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	8	1.0			1714.0			1.0	kern					CCARH	op6n8-01.xml	1.0	109.0		0.0	14.0	9.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	8	2.0			1714.0			1.0	kern					CCARH	op6n8-02.xml	1.0	282.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	8	3.0			1714.0			1.0	kern					CCARH	op6n8-03.xml	1.0	1215.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	8	4.0			1714.0			1.0	kern					CCARH	op6n8-04.xml	1.0	1680.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	8	5.0			1714.0			1.0	kern					CCARH	op6n8-05.xml	1.0	423.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	8	6.0			1714.0			1.0	kern					CCARH	op6n8-06.xml	1.0	1412.0		0.09852004272441912	14.0	13.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	8	7.0			1714.0			1.0	kern					CCARH	op6n8-06.xml	1.0	1412.0		0.09852004272441912	14.0	13.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	9	1.0			1714.0			1.0	kern					CCARH	op6n9-01.xml	1.0	735.0		0.0	14.0	9.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	9	2.0			1714.0			1.0	kern					CCARH	op6n9-02.xml	1.0	1613.0		0.0	14.0	9.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	9	3.0			1714.0			1.0	kern					CCARH	op6n9-03.xml	1.0	877.0		0.0	14.0	9.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	9	4.0			1714.0			1.0	kern					CCARH	op6n9-04.xml	1.0	673.0		0.0	14.0	9.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	9	5.0			1714.0			1.0	kern					CCARH	op6n9-05.xml	1.0	133.0		0.0	14.0	9.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	9	6.0			1714.0			1.0	kern					CCARH	op6n9-06.xml	1.0	940.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	10	1.0			1714.0			1.0	kern					CCARH	op6n10-01.xml	1.0	1052.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	10	2.0			1714.0			1.0	kern					CCARH	op6n10-02.xml	1.0	1376.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	10	3.0			1714.0			1.0	kern					CCARH	op6n10-03.xml	1.0	210.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	10	4.0			1714.0			1.0	kern					CCARH	op6n10-04.xml	1.0	1343.0		0.0	14.0	9.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	10	5.0			1714.0			1.0	kern					CCARH	op6n10-05.xml	1.0	1618.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	10	6.0			1714.0			1.0	kern					CCARH	op6n10-06.xml	1.0	1093.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	11	1.0			1714.0			1.0	kern					CCARH	op6n11-01.xml	1.0	838.0		0.0	14.0	8.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	11	2.0			1714.0			1.0	kern					CCARH	op6n11-02.xml	1.0	1481.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	11	3.0			1714.0			1.0	kern					CCARH	op6n11-03.xml	1.0	112.0		0.0	14.0	9.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	11	4.0			1714.0			1.0	kern					CCARH	op6n11-04.xml	1.0	600.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	11	5.0			1714.0			1.0	kern					CCARH	op6n11-05.xml	1.0	342.0		0.0	14.0	7.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	11	6.0			1714.0															14.0		1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	12	1.0			1714.0			1.0	kern					CCARH	op6n12-01.xml	1.0	811.0		0.0	14.0	9.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	12	2.0			1714.0			1.0	kern					CCARH	op6n12-02.xml	1.0	2886.0		0.0	14.0	10.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	12	3.0			1714.0			1.0	kern					CCARH	op6n12-03.xml	1.0	598.0		0.0	14.0	11.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	12	4.0			1714.0			1.0	kern					CCARH	op6n12-04.xml	1.0	458.0		0.0	14.0	7.0	1714.0
Corelli	Arcangelo	12 concerti grossi	Op. 	6	12	5.0			1714.0			1.0	kern					CCARH	op6n12-05.xml	1.0	1521.0		0.0	14.0	11.0	1714.0
Mendelssohn	Felix	String Quartet	Op. 	44	1	1.0	Molto allegro vivace	1838.0				1.0	https://MS.com/user/5/scores/86458					MS	03op44_1a.xml	1.0	6960.0		0.3042085632138632	41.0	16.0	1838.0
Mendelssohn	Felix	String Quartet	Op. 	44	1	2.0	Menuetto: Un poco allegretto	1838.0																41.0		1838.0
Mendelssohn	Felix	String Quartet	Op. 	44	1	3.0	Andante espressivo ma non moto	1838.0																41.0		1838.0
Mendelssohn	Felix	String Quartet	Op. 	44	1	4.0	Presto con brio	1838.0				1.0	https://MS.com/user/5/scores/86459					MS	03op44_1d.xml	1.0	6549.0		0.21929369124530745	41.0	18.0	1838.0
Mendelssohn	Felix	String Quartet	Op. 	44	2	1.0	Allegro assai appassionato	1837.0	1840.0															41.0		1837.0
Mendelssohn	Felix	String Quartet	Op. 	44	2		Scherzo: Allegro di molto	1837.0	1840.0			1.0	https://MS.com/user/98918/scores/964591					MS	04op44_2a.xml	1.0	5983.0		0.08866336205045168	41.0	15.0	1837.0
Mendelssohn	Felix	String Quartet	Op. 	44	2		Andante	1837.0	1840.0															41.0		1837.0
Mendelssohn	Felix	String Quartet	Op. 	44	2		Presto agitato	1837.0	1840.0															41.0		1837.0
Mendelssohn	Felix	String Quartet	Op. 	80			Allegro vivace assai	1847.0	1850.0			1.0	https://MS.com/user/13502736/scores/5361351					MS	06op80a.xml	1.0	5219.0		0.20355889264537408	41.0	17.0	1847.0
Mendelssohn	Felix	String Quartet	Op. 	80			Allegro assai	1847.0	1850.0			1.0	https://MS.com/user/13502736/scores/5361351					MS	06op80b.xml	1.0	2982.0		0.1513188769065989	41.0	17.0	1847.0
Mendelssohn	Felix	String Quartet	Op. 	80			Adagio	1847.0	1850.0			1.0	https://MS.com/user/13502736/scores/5361351					MS	06op80c.xml	1.0	2614.0		0.27513785123565465	41.0	19.0	1847.0
Mendelssohn	Felix	String Quartet	Op. 	80			Finale: Allegro molto	1847.0	1850.0			1.0	https://MS.com/user/13502736/scores/5361351					MS	06op80d.xml	1.0	4605.0		0.20773582121353285	41.0	18.0	1847.0
Koželuh	Leopold	Piano Sonata	Op.	8	1	1	Allegro molto	1784.0				1.0	Daniel Bernhardsson					DB	09op08no1a.mxl	1.0	2213.0		0.18483747224661284	35.0	14.0	1784.0
Koželuh	Leopold	Piano Sonata	Op.	8	1	2	Rondo - Andante	1784.0				1.0	Daniel Bernhardsson					DB	09op08no1b.mxl	1.0	992.0		0.0	35.0	11.0	1784.0
Koželuh	Leopold	Piano Sonata	Op.	8	1	3a	Rondeau	1784.0					Daniel Bernhardsson											35.0		1784.0
Koželuh	Leopold	Piano Sonata	Op.	8	1	3b	Allegretto	1784.0					Daniel Bernhardsson											35.0		1784.0
Koželuh	Leopold	Piano Sonata	Op.	8	2	1	Allegro maestoso	1784.0				1.0	Daniel Bernhardsson					DB	10op08no2a.mxl	1.0	2178.0		0.1923890332466254	35.0	14.0	1784.0
Koželuh	Leopold	Piano Sonata	Op.	8	2	2	Rondo - Andante	1784.0				1.0	Daniel Bernhardsson					DB	10op08no2b.mxl	1.0	893.0		0.080103050393573	35.0	12.0	1784.0
Koželuh	Leopold	Piano Sonata	Op.	8	2	3a	Rondeau	1784.0					Daniel Bernhardsson											35.0		1784.0
Koželuh	Leopold	Piano Sonata	Op.	8	2	3b	Aria con variatione	1784.0				1.0	Daniel Bernhardsson					DB	10op08no2c.mxl	1.0	2915.0		0.0	35.0	11.0	1784.0
Koželuh	Leopold	Piano Sonata	Op.	10	1	1	Allegro molto	1784.0				1.0	Daniel Bernhardsson					DB	11op10no1a.mxl	1.0	3667.0		0.16307654552520218	35.0	14.0	1784.0
Koželuh	Leopold	Piano Sonata	Op.	10	1	2	Andante	1784.0				1.0	Daniel Bernhardsson											35.0		1784.0
Koželuh	Leopold	Piano Sonata	Op.	10	1	3	Allegretto	1784.0				1.0	Daniel Bernhardsson											35.0		1784.0
Koželuh	Leopold	Piano Sonata	Op.	13	2	1	Allegro	1784.0				1.0	Daniel Bernhardsson					DB	14op13no2a.mxl	1.0	1806.0		0.0	35.0	11.0	1784.0
Koželuh	Leopold	Piano Sonata	Op.	13	2	2	Andante	1784.0				1.0	Daniel Bernhardsson					DB	14op13no2b.mxl	1.0	843.0		0.08091254953788908	35.0	12.0	1784.0
Koželuh	Leopold	Piano Sonata	Op.	13	2	3	Rondeau	1784.0				1.0	Daniel Bernhardsson					DB	14op13no2c.mxl	1.0	1004.0		0.0	35.0	11.0	1784.0
Koželuh	Leopold	Piano Sonata	Op.	13	3	1	Allegro molto	1784.0				1.0	Daniel Bernhardsson					DB	15op13no3a.mxl	1.0	2919.0		0.12267206805788712	35.0	17.0	1784.0
Koželuh	Leopold	Piano Sonata	Op.	13	3	2	Cantabile	1784.0				1.0	Daniel Bernhardsson					DB	15op13no3b.mxl	1.0	2034.0		0.15524043593115466	35.0	15.0	1784.0
Koželuh	Leopold	Piano Sonata	Op.	13	3	3	Presto	1784.0				1.0	Daniel Bernhardsson					DB	15op13no3c.mxl	1.0	2470.0		0.13707965738138836	35.0	15.0	1784.0
Koželuh	Leopold	Piano Sonata	Op.	15	1	1	Largo - Allegro molto - Largo	1784.0				1.0	Daniel Bernhardsson					DB	16op15no1a.mxl	1.0	4173.0		0.05976127429763864	35.0	13.0	1784.0
Koželuh	Leopold	Piano Sonata	Op.	15	1	2	Rondeau - Allegro	1784.0				1.0	Daniel Bernhardsson					DB	16op15no1b.mxl	1.0	2895.0		0.0846532649460711	35.0	14.0	1784.0
Koželuh	Leopold	Piano Sonata	Op.	15	2	1	Allegro	1785.0				1.0	Daniel Bernhardsson					DB	17op15no2a.mxl	1.0	4660.0		0.21536992390711973	35.0	18.0	1785.0
Koželuh	Leopold	Piano Sonata	Op.	15	2	2	Poco adagio	1785.0				1.0	Daniel Bernhardsson					DB	17op15no2b.mxl	1.0	860.0		0.03662474891012611	35.0	13.0	1785.0
Koželuh	Leopold	Piano Sonata	Op.	15	2	3	Presto	1785.0				1.0	Daniel Bernhardsson					DB	17op15no2c.mxl	1.0	2888.0		0.2512648257215159	35.0	15.0	1785.0
Koželuh	Leopold	Piano Sonata	Op.	17	1	1	Largo	1785.0				1.0	Daniel Bernhardsson					DB	19op17no1a.mxl	1.0	776.0		0.0	35.0	11.0	1785.0
Koželuh	Leopold	Piano Sonata	Op.	17	1	2	Allegro agitato	1785.0				1.0	Daniel Bernhardsson					DB	19op17no1b.mxl	1.0	3696.0		0.0955430528597142	35.0	13.0	1785.0
Koželuh	Leopold	Piano Sonata	Op.	17	1	3	Finale - Allegretto	1785.0				1.0	Daniel Bernhardsson					DB	19op17no1c.mxl	1.0	2684.0		0.0869961570189214	35.0	13.0	1785.0
Koželuh	Leopold	Piano Sonata	Op.	17	2	1	Allegro molto	1785.0				1.0	Daniel Bernhardsson					DB	20op17no2a.mxl	1.0	4002.0		0.16527706960873906	35.0	14.0	1785.0
Koželuh	Leopold	Piano Sonata	Op.	17	2	2	Adagio	1785.0				1.0	Daniel Bernhardsson					DB	20op17no2b.mxl	1.0	1656.0		0.21865675847033164	35.0	17.0	1785.0
